,date,포터리,포터리_absolute
25,2019-01-26,0.16527,59.98951238474935
26,2019-01-27,0.1328,48.20358954858543
27,2019-01-28,0.16232,58.91872481571074
28,2019-01-29,0.13871,50.348794475032264
29,2019-01-30,0.14756,53.56115718214808
30,2019-01-31,0.14166,51.41958204407087
31,2019-02-01,0.10919,39.633659207906945
32,2019-02-02,0.11215,40.708076565315174
33,2019-02-03,0.09444,34.279721362713914
34,2019-02-04,0.10624,38.562871638868344
35,2019-02-05,0.11215,40.708076565315174
36,2019-02-06,0.11805,42.84965170339239
37,2019-02-07,0.15937,57.84793724667214
38,2019-02-08,0.10034,36.42129650079113
39,2019-02-09,0.08853,32.13451643626708
40,2019-02-10,0.10329,37.49208406982974
41,2019-02-11,0.11215,40.708076565315174
42,2019-02-12,0.1328,48.20358954858543
43,2019-02-13,0.14461,52.49036961310947
44,2019-02-14,0.18298,66.41786758735061
45,2019-02-15,0.32759,118.90823720046009
46,2019-02-16,0.19183,69.63023029446643
47,2019-02-17,0.242,87.840878544862
48,2019-02-18,0.2243,81.41615313063035
49,2019-02-19,0.14166,51.41958204407087
50,2019-02-20,0.18298,66.41786758735061
51,2019-02-21,0.14461,52.49036961310947
52,2019-02-22,0.28627,103.90995165718036
53,2019-02-23,0.2243,81.41615313063035
54,2019-02-24,0.22725,82.48694069966896
55,2019-02-25,0.27742,100.69758895006453
56,2019-02-26,0.32169,116.76666206238286
57,2019-02-27,0.28332,102.83916408814174
58,2019-02-28,0.18888,68.55944272542783
59,2019-03-01,0.22725,82.48694069966896
60,2019-03-02,0.32169,116.76666206238286
61,2019-03-03,0.35711,129.6233724675854
62,2019-03-04,0.30103,109.26751929074301
63,2019-03-05,0.3394,123.19501726498413
64,2019-03-06,0.37777,137.12251523922527
65,2019-03-07,0.31579,114.62508692430566
66,2019-03-08,0.20659,74.98779792802908
67,2019-03-09,0.16822,61.06029995378796
68,2019-03-10,0.26266,95.34002131650188
69,2019-03-11,0.21544,78.20016063514491
70,2019-03-12,0.2243,81.41615313063035
71,2019-03-13,0.19183,69.63023029446643
72,2019-03-14,0.17117,62.131087522826554
73,2019-03-15,0.20069,72.84622278995188
74,2019-03-16,0.18593,67.48865515638923
75,2019-03-17,0.22725,82.48694069966896
76,2019-03-18,0.32759,118.90823720046009
77,2019-03-19,0.20659,74.98779792802908
78,2019-03-20,0.19478,70.70101786350504
79,2019-03-21,0.2361,85.69930340678478
80,2019-03-22,0.1151,41.77886413435378
81,2019-03-23,0.13576,49.27800690599365
82,2019-03-24,0.17117,62.131087522826554
83,2019-03-25,0.19773,71.77180543254364
84,2019-03-26,0.20659,74.98779792802908
85,2019-03-27,0.23315,84.62851583774618
86,2019-03-28,0.17707,64.27266266090378
87,2019-03-29,0.15937,57.84793724667214
88,2019-03-30,0.15051,54.631944751186694
89,2019-03-31,0.21839,79.27094820418351
90,2019-04-01,0.19183,69.63023029446643
91,2019-04-02,0.17707,64.27266266090378
92,2019-04-03,0.17707,64.27266266090378
93,2019-04-04,0.22725,82.48694069966896
94,2019-04-05,0.20659,74.98779792802908
95,2019-04-06,0.19183,69.63023029446643
96,2019-04-07,0.14461,52.49036961310947
97,2019-04-08,0.17707,64.27266266090378
98,2019-04-09,0.09739,35.35050893175252
99,2019-04-10,0.19478,70.70101786350504
100,2019-04-11,0.25676,93.19844617842465
101,2019-04-12,0.17117,62.131087522826554
102,2019-04-13,0.13871,50.348794475032264
103,2019-04-14,0.14461,52.49036961310947
104,2019-04-15,0.24496,88.91529590227023
105,2019-04-16,0.18298,66.41786758735061
106,2019-04-17,0.16527,59.98951238474935
107,2019-04-18,0.24791,89.98608347130883
108,2019-04-19,0.13576,49.27800690599365
109,2019-04-20,0.12395,44.991226841469604
110,2019-04-21,0.14756,53.56115718214808
111,2019-04-22,0.15051,54.631944751186694
112,2019-04-23,0.11805,42.84965170339239
113,2019-04-24,0.10034,36.42129650079113
114,2019-04-25,0.08853,32.13451643626708
115,2019-04-26,0.12395,44.991226841469604
116,2019-04-27,0.09149,33.20893379367531
117,2019-04-28,0.06492,23.5645860955886
118,2019-04-29,0.21839,79.27094820418351
119,2019-04-30,0.20954,76.0585854970677
120,2019-05-01,0.15051,54.631944751186694
121,2019-05-02,0.1328,48.20358954858543
122,2019-05-03,0.13871,50.348794475032264
123,2019-05-04,0.08263,29.992941298189862
124,2019-05-05,0.08853,32.13451643626708
125,2019-05-06,0.12395,44.991226841469604
126,2019-05-07,0.10329,37.49208406982974
127,2019-05-08,0.10919,39.633659207906945
128,2019-05-09,0.13871,50.348794475032264
129,2019-05-10,0.09149,33.20893379367531
130,2019-05-11,0.07968,28.922153729151255
131,2019-05-12,0.07083,25.709791022035436
132,2019-05-13,0.14461,52.49036961310947
133,2019-05-14,0.16822,61.06029995378796
134,2019-05-15,0.17117,62.131087522826554
135,2019-05-16,0.10624,38.562871638868344
136,2019-05-17,0.11805,42.84965170339239
137,2019-05-18,0.09444,34.279721362713914
138,2019-05-19,0.10034,36.42129650079113
139,2019-05-20,0.10919,39.633659207906945
140,2019-05-21,0.09149,33.20893379367531
141,2019-05-22,0.08263,29.992941298189862
142,2019-05-23,0.10034,36.42129650079113
143,2019-05-24,0.09739,35.35050893175252
144,2019-05-25,0.04426,16.065443323948728
145,2019-05-26,0.20364,73.91701035899048
146,2019-05-27,0.14756,53.56115718214808
147,2019-05-28,0.17117,62.131087522826554
148,2019-05-29,0.09149,33.20893379367531
149,2019-05-30,0.11805,42.84965170339239
150,2019-05-31,0.09444,34.279721362713914
151,2019-06-01,0.1269,46.06201441050822
152,2019-06-02,0.17117,62.131087522826554
153,2019-06-03,0.12985,47.13280197954682
154,2019-06-04,0.09444,34.279721362713914
155,2019-06-05,0.07378,26.78057859107404
156,2019-06-06,0.06197,22.49379852654999
157,2019-06-07,0.06788,24.639003452996825
158,2019-06-08,0.10034,36.42129650079113
159,2019-06-09,0.10329,37.49208406982974
160,2019-06-10,0.10919,39.633659207906945
161,2019-06-11,0.07673,27.85136616011265
162,2019-06-12,0.29808,108.1967317217044
163,2019-06-13,0.15051,54.631944751186694
164,2019-06-14,0.121,43.920439272431
165,2019-06-15,0.07378,26.78057859107404
166,2019-06-16,0.09739,35.35050893175252
167,2019-06-17,0.09444,34.279721362713914
168,2019-06-18,0.11805,42.84965170339239
169,2019-06-19,0.1328,48.20358954858543
170,2019-06-20,0.08558,31.06372886722847
171,2019-06-21,0.08558,31.06372886722847
172,2019-06-22,0.10329,37.49208406982974
173,2019-06-23,0.1151,41.77886413435378
174,2019-06-24,0.10624,38.562871638868344
175,2019-06-25,0.08558,31.06372886722847
176,2019-06-26,0.07968,28.922153729151255
177,2019-06-27,0.09444,34.279721362713914
178,2019-06-28,0.05902,21.423010957511387
179,2019-06-29,0.08853,32.13451643626708
180,2019-06-30,0.10919,39.633659207906945
181,2019-07-01,0.121,43.920439272431
182,2019-07-02,0.04722,17.139860681356957
183,2019-07-03,0.08558,31.06372886722847
184,2019-07-04,0.1328,48.20358954858543
185,2019-07-05,0.06197,22.49379852654999
186,2019-07-06,0.07378,26.78057859107404
187,2019-07-07,0.06492,23.5645860955886
188,2019-07-08,0.07083,25.709791022035436
189,2019-07-09,0.05902,21.423010957511387
190,2019-07-10,0.12985,47.13280197954682
191,2019-07-11,0.42794,155.33316348962083
192,2019-07-12,0.21544,78.20016063514491
193,2019-07-13,0.18888,68.55944272542783
194,2019-07-14,0.13576,49.27800690599365
195,2019-07-15,0.12985,47.13280197954682
196,2019-07-16,0.16232,58.91872481571074
197,2019-07-17,0.15346,55.7027323202253
198,2019-07-18,0.16527,59.98951238474935
199,2019-07-19,0.14756,53.56115718214808
200,2019-07-20,0.10919,39.633659207906945
201,2019-07-21,0.15346,55.7027323202253
202,2019-07-22,0.16822,61.06029995378796
203,2019-07-23,0.19478,70.70101786350504
204,2019-07-24,0.121,43.920439272431
205,2019-07-25,0.20069,72.84622278995188
206,2019-07-26,0.13871,50.348794475032264
207,2019-07-27,0.07083,25.709791022035436
208,2019-07-28,0.26857,97.4852262429487
209,2019-07-29,0.45745,166.04466896837653
210,2019-07-30,0.24791,89.98608347130883
211,2019-07-31,0.13871,50.348794475032264
212,2019-08-01,0.24791,89.98608347130883
213,2019-08-02,0.11215,40.708076565315174
